Source,Selection,GuardedMatches,League,Tau,N,HitRate,N_X,HitRate_X,N_nonX,HitRate_nonX,Share_1X,Share_12,Share_X2,X_removed_rate,X_actual_rate,ExpectedCorrect_per13,TauLabel,IsCurrentRule,Delta_HitRate,Delta_HitRate_CI95_L,Delta_HitRate_CI95_U,Delta_HitRate_X,Delta_HitRate_X_CI95_L,Delta_HitRate_X_CI95_U,Delta_HitRate_nonX,Delta_HitRate_nonX_CI95_L,Delta_HitRate_nonX_CI95_U
odds_only,top7of13,444,E1,0.0,444,0.6801801801801802,117,1.0,327,0.5657492354740061,0.668918918918919,0.0,0.3310810810810811,0.0,0.2635135135135135,8.842342342342343,0.00,False,-0.06306306306306297,-0.11936936936936937,-0.0022522522522523403,0.6923076923076923,0.6068042813455659,0.7714411027568921,-0.33333333333333337,-0.3836911788089381,-0.2869728013419603
odds_only,top7of13,444,E1,0.1,444,0.6801801801801802,117,1.0,327,0.5657492354740061,0.668918918918919,0.0,0.3310810810810811,0.0,0.2635135135135135,8.842342342342343,0.10,False,-0.06306306306306297,-0.11936936936936937,-0.0022522522522523403,0.6923076923076923,0.6068042813455659,0.7714411027568921,-0.33333333333333337,-0.3836911788089381,-0.2869728013419603
odds_only,top7of13,444,E1,0.15,444,0.6801801801801802,117,1.0,327,0.5657492354740061,0.668918918918919,0.0,0.3310810810810811,0.0,0.2635135135135135,8.842342342342343,0.15,False,-0.06306306306306297,-0.11936936936936937,-0.0022522522522523403,0.6923076923076923,0.6068042813455659,0.7714411027568921,-0.33333333333333337,-0.3836911788089381,-0.2869728013419603
odds_only,top7of13,444,E1,0.2,444,0.6801801801801802,117,1.0,327,0.5657492354740061,0.668918918918919,0.0,0.3310810810810811,0.0,0.2635135135135135,8.842342342342343,0.20,False,-0.06306306306306297,-0.11936936936936937,-0.0022522522522523403,0.6923076923076923,0.6068042813455659,0.7714411027568921,-0.33333333333333337,-0.3836911788089381,-0.2869728013419603
odds_only,top7of13,444,E1,0.25,444,0.6779279279279279,117,0.9743589743589743,327,0.5718654434250765,0.6576576576576577,0.024774774774774775,0.31756756756756754,0.024774774774774775,0.2635135135135135,8.813063063063062,0.25,False,-0.06531531531531531,-0.12387387387387383,-0.006756756756756796,0.6666666666666666,0.577220936442941,0.75,-0.327217125382263,-0.37821153846153843,-0.2801204819277109
odds_only,top7of13,444,E1,0.3,444,0.75,117,0.36752136752136755,327,0.8868501529051988,0.23648648648648649,0.6801801801801802,0.08333333333333333,0.6801801801801802,0.2635135135135135,9.75,0.30,False,0.006756756756756799,-0.006756756756756799,0.022522522522522515,0.05982905982905984,0.01869158878504673,0.10833333333333334,-0.012232415902140747,-0.025238589625843612,-0.00295857988165682
odds_only,top7of13,444,E1,1.0,444,0.7432432432432432,117,0.3076923076923077,327,0.8990825688073395,0.20270270270270271,0.7342342342342343,0.06306306306306306,0.7342342342342343,0.2635135135135135,9.662162162162161,1.00,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
odds_only,top7of13,468,E2,0.0,468,0.7008547008547008,131,1.0,337,0.5845697329376854,0.5918803418803419,0.0,0.4081196581196581,0.0,0.2799145299145299,9.11111111111111,0.00,False,-0.023504273504273532,-0.0854700854700855,0.03632478632478631,0.7633587786259541,0.685510320374826,0.8346456692913385,-0.3293768545994066,-0.3825347687044474,-0.28181818181818175
odds_only,top7of13,468,E2,0.1,468,0.7008547008547008,131,1.0,337,0.5845697329376854,0.5918803418803419,0.0,0.4081196581196581,0.0,0.2799145299145299,9.11111111111111,0.10,False,-0.023504273504273532,-0.0854700854700855,0.03632478632478631,0.7633587786259541,0.685510320374826,0.8346456692913385,-0.3293768545994066,-0.3825347687044474,-0.28181818181818175
odds_only,top7of13,468,E2,0.15,468,0.7008547008547008,131,1.0,337,0.5845697329376854,0.5918803418803419,0.0,0.4081196581196581,0.0,0.2799145299145299,9.11111111111111,0.15,False,-0.023504273504273532,-0.0854700854700855,0.03632478632478631,0.7633587786259541,0.685510320374826,0.8346456692913385,-0.3293768545994066,-0.3825347687044474,-0.28181818181818175
